code,fullname,firsname,lastname,MaritalStatus,Gender,YearlyIncome,Education,Occupation
13867,,Luke,Griffin,M,M,50000,Bachelors,Skilled Manual
13868,,Shelby,Morris,S,F,60000,Graduate Degree,Professional
13869,,Anna,Morgan,M,F,50000,Bachelors,Skilled Manual
13870,,Jonathan,Clark,M,M,50000,Bachelors,Skilled Manual
13871,,Sarah,Gonzales,S,F,50000,Bachelors,Skilled Manual
13872,,Alyssa,Henderson,M,F,60000,Graduate Degree,Professional
13873,,Russell,Jai,M,M,70000,Graduate Degree,Professional
13874,,Alyssa,Bryant,M,F,60000,Graduate Degree,Professional
13875,,Samantha,Williams,M,F,60000,Graduate Degree,Professional
13876,,Sebastian,Murphy,M,M,60000,Graduate Degree,Professional
13877,,Adam,Lal,M,M,60000,Bachelors,Skilled Manual
13878,,Sebastian,Gray,M,M,60000,Bachelors,Skilled Manual
13879,,Derrick,Hernandez,S,M,60000,Bachelors,Skilled Manual
13880,,Marshall,Kumar,S,M,60000,Bachelors,Skilled Manual
13881,,Jasmine,Wood,S,F,60000,Bachelors,Skilled Manual
13882,,Mariah,Russell,S,F,40000,Bachelors,Professional
13883,,Brandon,Lal,S,M,40000,Bachelors,Professional
13884,,Jada,Rogers,S,F,40000,Bachelors,Professional
13885,,Brian,Howard,S,M,70000,Graduate Degree,Professional
13886,,Rachel,Taylor,M,F,70000,Graduate Degree,Professional
13887,,Nathan,Scott,M,M,80000,Graduate Degree,Professional
13888,,Ian,Brown,S,M,70000,Bachelors,Skilled Manual
13889,,Robert,Martin,S,M,60000,Graduate Degree,Professional
13890,,Jennifer,Carter,S,F,60000,Graduate Degree,Professional
13891,,Aaron,Simmons,M,M,60000,Graduate Degree,Professional
13892,,Spencer,Diaz,S,M,60000,Graduate Degree,Professional
13893,,Dalton,Carter,M,M,70000,Graduate Degree,Professional
13894,,Robyn,Ruiz,M,F,70000,Graduate Degree,Professional
13895,,Isabella,Brooks,S,F,70000,Graduate Degree,Professional
13896,,Hailey,Mitchell,S,F,70000,Graduate Degree,Professional
13897,,Carol,Washington,M,M,70000,Graduate Degree,Professional
13898,,Richard,Baker,S,M,70000,Graduate Degree,Professional
13899,,Cameron,Jones,M,M,70000,Graduate Degree,Professional
13900,,Isaac,Campbell,M,M,70000,Graduate Degree,Professional
13901,,Oscar,Foster,M,M,70000,Graduate Degree,Professional
13902,,Jeremiah,Simmons,M,M,70000,Graduate Degree,Professional
13903,,Elijah,Hernandez,S,M,80000,Graduate Degree,Professional
13904,,Natalie,Thompson,M,F,80000,Graduate Degree,Professional
13905,,Christian,Henderson,M,M,80000,Graduate Degree,Professional
13906,,Courtney,Evans,S,F,40000,Bachelors,Professional
13907,,Misty,Xie,S,F,80000,Bachelors,Skilled Manual
13908,,Alyssa,Diaz,S,F,80000,Bachelors,Skilled Manual
13909,,Riley,Price,S,F,80000,Bachelors,Skilled Manual
13910,,Isabelle,Butler,S,F,80000,Bachelors,Skilled Manual
13911,,Andrea,Kelly,S,F,80000,Bachelors,Skilled Manual
13912,,Caroline,Simmons,S,F,80000,Bachelors,Skilled Manual
13913,,Angela,Rogers,S,F,80000,Bachelors,Skilled Manual
13914,,Abigail,Bell,M,F,40000,Bachelors,Professional
13915,,Allison,King,S,F,50000,Bachelors,Skilled Manual
13916,,Eduardo,Ward,S,M,50000,Bachelors,Skilled Manual
13917,,Samuel,Allen,S,M,50000,Bachelors,Skilled Manual
13918,,Armando,Blanco,S,M,50000,Bachelors,Skilled Manual
13919,,Grace,Smith,M,F,70000,Bachelors,Skilled Manual
13920,,Amanda,Rogers,S,F,50000,Bachelors,Skilled Manual
13921,,Joseph,Jones,M,M,60000,Bachelors,Professional
13922,,Jackson,Foster,M,M,60000,Bachelors,Professional
13923,,Steven,Howard,S,M,60000,Bachelors,Professional
13924,,Hannah,Hall,S,F,60000,Bachelors,Professional
13925,,Wyatt,Barnes,S,M,60000,Bachelors,Professional
13926,,Dalton,Hill,S,M,60000,Bachelors,Professional
13927,,Gabriel,Gonzales,S,M,60000,Bachelors,Professional
13928,,Nathaniel,Morris,M,M,60000,Graduate Degree,Professional
13929,,Robert,Hayes,S,M,40000,High School,Skilled Manual
13930,,Samantha,Coleman,M,F,70000,Partial College,Skilled Manual
13931,,Luke,Hernandez,M,M,70000,Partial College,Skilled Manual
13932,,Timothy,Sanchez,M,M,40000,High School,Skilled Manual
13933,,Isabella,Richardson,M,F,60000,Partial College,Skilled Manual
13934,,Luis,Young,M,M,40000,High School,Skilled Manual
13935,,Kimberly,Sanchez,M,F,40000,High School,Skilled Manual
13936,,Nathan,Wilson,M,M,70000,Partial College,Skilled Manual
13937,,Victoria,Ware,S,F,70000,Partial College,Skilled Manual
13938,,Alejandro,Cai,M,M,60000,Graduate Degree,Professional
13939,,Eduardo,Ramirez,S,M,60000,Graduate Degree,Professional
13940,,Emma,Simmons,S,F,60000,Graduate Degree,Professional
13941,,Brittany,Hayes,M,F,60000,Partial College,Skilled Manual
13942,,Seth,Long,M,M,60000,Partial College,Skilled Manual
13943,,Kelly,Bryant,M,F,60000,Partial College,Skilled Manual
13944,,Andrew,Moore,M,M,60000,Partial College,Skilled Manual
13945,,Yolanda,Luo,M,F,60000,Partial College,Skilled Manual
13946,,Jason,Powell,M,M,60000,Bachelors,Professional
13947,,Megan,Hughes,M,F,70000,Graduate Degree,Professional
13948,,Susan,Ma,S,F,80000,Graduate Degree,Professional
13949,,Dwayne,Ramos,M,M,80000,Graduate Degree,Professional
13950,,Meredith,Hernandez,M,F,70000,Graduate Degree,Professional
13951,,Dylan,Hughes,S,M,60000,Graduate Degree,Management
13952,,Franklin,Ye,M,M,90000,Graduate Degree,Management
13953,,Theresa,Munoz,M,F,100000,Graduate Degree,Management
13954,,Eddie,Ramos,M,M,60000,Bachelors,Professional
13955,,Andres,Raji,M,M,90000,Bachelors,Professional
13956,,Dawn,Ma,S,F,70000,Bachelors,Professional
13957,,Meredith,Munoz,S,F,60000,Bachelors,Professional
13958,,Diane,Martin,M,F,70000,Bachelors,Professional
13959,,Ebony,Carlson,M,F,120000,Graduate Degree,Management
13960,,Lacey,Kumar,S,F,70000,Bachelors,Professional
13961,,Shawna,Raji,M,F,80000,Graduate Degree,Management
13962,,Dawn,Li,M,F,80000,Graduate Degree,Management
13963,,Veronica,Patel,M,F,80000,Graduate Degree,Management
13964,,Jasmine,Lewis,S,F,90000,Bachelors,Professional
13965,,Barry,Sara,M,M,90000,Bachelors,Professional
13966,,Darren,Dominguez,M,M,90000,Bachelors,Professional
13967,,Glenn,Zhang,S,M,60000,Bachelors,Professional
13968,,Lydia,Sai,S,F,60000,Bachelors,Professional
13969,,Roy,Martinez,S,M,70000,Bachelors,Professional
13970,,Pedro,Rana,S,M,70000,Bachelors,Professional
13971,,Bianca,Zhao,S,F,70000,Bachelors,Professional
13972,,Eugene,Liang,S,M,70000,Bachelors,Professional
13973,,Bethany,Shan,S,F,60000,Bachelors,Professional
13974,,Tina,Chandra,M,F,60000,Bachelors,Professional
13975,,Johnny,Raje,S,M,60000,Bachelors,Professional
13976,,Emmanuel,Smith,M,M,100000,Bachelors,Management
13977,,Alexandra,Brown,M,F,100000,Bachelors,Management
13978,,Zoe,Peterson,M,F,100000,Bachelors,Management
13979,,Chloe,Jenkins,S,F,40000,High School,Skilled Manual
13980,,Margaret,Liu,S,F,30000,Partial College,Skilled Manual
13981,,Joy,Carlson,M,F,10000,High School,Skilled Manual
13982,,Clarence,Chander,M,M,20000,High School,Skilled Manual
13983,,Logan,Collins,M,M,20000,High School,Skilled Manual
13984,,Adrian,Richardson,S,M,60000,Partial College,Skilled Manual
13985,,Alexis,Wood,M,F,60000,Partial College,Skilled Manual
13986,,Chloe,Anderson,M,F,60000,Partial College,Skilled Manual
13987,,Eduardo,Collins,S,M,40000,High School,Skilled Manual
13988,,Miguel,White,S,M,40000,Partial High School,Clerical
13989,,Chloe,Bradley,S,F,40000,Partial College,Skilled Manual
13990,,Stephanie,Wood,S,F,40000,Partial College,Skilled Manual
13991,,Jack,Hayes,M,M,40000,Partial College,Skilled Manual
13992,,Gregory,Xie,S,M,60000,Partial College,Skilled Manual
13993,,Zachary,Patterson,M,M,60000,Partial College,Skilled Manual
13994,,Isaac,Cook,M,M,30000,Partial College,Clerical
13995,,Michele,Black,M,F,20000,High School,Skilled Manual
13996,,Marie,Perez,M,F,20000,High School,Skilled Manual
13997,,Raquel,Hernandez,M,F,30000,Partial College,Clerical
13998,,Ethan,Martin,M,M,10000,Partial High School,Clerical
13999,,Elijah,Gonzales,M,M,70000,Partial College,Skilled Manual
14000,,Terry,Sharma,S,M,40000,Partial High School,Clerical
14001,,Hunter,Hill,S,M,40000,Partial High School,Clerical
14002,,Jacqueline,Reed,S,F,30000,Partial College,Skilled Manual
14003,,Angel,Ramirez,S,M,30000,Partial College,Skilled Manual
14004,,Caitlin,Kelly,M,F,60000,Partial College,Skilled Manual
14005,,Noah,Hughes,M,M,70000,Partial College,Skilled Manual
14006,,Brianna,Walker,M,F,70000,Partial College,Skilled Manual
14007,,Rebekah,Garcia,M,F,10000,Partial High School,Clerical
14008,,Karen,Liu,M,F,10000,Partial High School,Clerical
14009,,Brandy,Prasad,M,F,20000,Partial High School,Clerical
14010,,Thomas,Moore,M,M,30000,Partial College,Clerical
14011,,Roger,Shen,S,M,30000,Partial College,Clerical
14012,,Eddie,Vazquez,M,M,40000,Bachelors,Management
14013,,Jimmy,Blanco,M,M,30000,High School,Skilled Manual
14014,,Leslie,Serrano,M,F,30000,High School,Skilled Manual
14015,,Kurt,Lal,M,M,30000,High School,Skilled Manual
14016,,Mary,Sandidge,M,M,30000,High School,Skilled Manual
14017,,Chloe,Rodriguez,S,F,60000,Partial College,Skilled Manual
14018,,Nina,Rai,M,F,30000,High School,Skilled Manual
14019,,Kathleen,Romero,M,F,30000,High School,Skilled Manual
14020,,Kristine,Dominguez,S,F,80000,Partial College,Skilled Manual
14021,,Michelle,Richardson,S,F,30000,Partial College,Skilled Manual
14022,,Taylor,Lee,S,F,30000,High School,Skilled Manual
14023,,Beth,Carlson,S,F,30000,High School,Skilled Manual
14024,,Hannah,Moore,S,F,60000,Partial College,Skilled Manual
14025,,Robert,Alexander,M,M,30000,High School,Skilled Manual
14026,,Chloe,Butler,S,F,30000,High School,Skilled Manual
14027,,Carlos,Perez,M,M,70000,Partial College,Professional
14028,,Patricia,Srini,S,F,70000,Partial College,Professional
14029,,Christina,Morris,M,F,60000,Partial College,Professional
14030,,Lawrence,Sanz,S,M,80000,High School,Skilled Manual
14031,,Ruben,Suarez,M,M,80000,High School,Skilled Manual
14032,,Arthur,Chandra,M,M,70000,High School,Skilled Manual
14033,,Melinda,Torres,S,F,80000,High School,Professional
14034,,Dennis,Liang,S,M,130000,Graduate Degree,Management
14035,,Hunter,Hughes,S,M,80000,Bachelors,Management
14036,,Amanda,Torres,M,F,60000,Partial College,Professional
14037,,Lydia,Sara,M,F,60000,Partial College,Professional
14038,,Madison,Foster,M,F,130000,Graduate Degree,Management
14039,,Nathan,Wang,S,M,160000,Graduate Degree,Management
14040,,Stephanie,Morris,S,F,80000,Partial High School,Skilled Manual
14041,,Danielle,Bell,S,F,80000,Partial High School,Skilled Manual
14042,,Stephanie,Adams,M,F,60000,High School,Professional
14043,,Mary,Gonzalez,S,F,60000,High School,Professional
14044,,Thomas,Wright,M,M,70000,Partial College,Professional
14045,,Tanya,Ramos,M,F,80000,Bachelors,Professional
14046,,Cheryl,Sanz,M,F,90000,Bachelors,Professional
14047,,Linda,Alvarez,S,F,70000,Partial College,Skilled Manual
14048,,Wyatt,Mitchell,M,M,60000,Bachelors,Professional
14049,,Gina,Hernandez,M,F,60000,Bachelors,Professional
14050,,Manuel,Lopez,S,M,100000,Graduate Degree,Management
14051,,Nathaniel,Rivera,S,M,100000,Bachelors,Professional
14052,,Jorge,Ma,S,M,110000,Graduate Degree,Management
14053,,Tamara,Huang,S,F,110000,Graduate Degree,Management
14054,,Reginald,Martin,M,M,60000,Partial College,Skilled Manual
14055,,Alejandro,Kumar,M,M,60000,Partial College,Skilled Manual
14056,,Nelson,Sanz,M,M,60000,Partial College,Skilled Manual
14057,,Lance,Alonso,M,M,90000,Bachelors,Professional
14058,,Johnny,Anand,S,M,70000,Bachelors,Professional
14059,,Rodney,Ramos,M,M,80000,Bachelors,Professional
14060,,Cedric,Sharma,M,M,80000,Bachelors,Professional
14061,,Naomi,Torres,M,F,80000,Bachelors,Professional
14062,,Madison,Clark,S,F,70000,Bachelors,Professional
14063,,Patrick,Sands,S,F,70000,Bachelors,Professional
14064,,Stacey,Li,S,F,70000,Bachelors,Professional
14065,,Samuel,Diaz,S,M,70000,Bachelors,Professional
14066,,Melody,Jimenez,S,F,60000,Partial College,Skilled Manual
14067,,Larry,Sanz,S,M,70000,Bachelors,Professional
14068,,Brent,McDonald,M,M,70000,Bachelors,Professional
14069,,Joy,Serrano,M,F,70000,Bachelors,Professional
14070,,Ricky,Alonso,S,M,90000,Bachelors,Professional
14071,,Jack,Li,S,M,90000,Bachelors,Management
14072,,Allen,Smith,M,M,80000,Partial College,Skilled Manual
14073,,Gabriel,Alexander,M,M,30000,Partial College,Clerical
14074,,Barbara,Xu,M,F,10000,High School,Skilled Manual
14075,,Robert,Harris,S,M,30000,High School,Skilled Manual
14076,,Justin,Ross,M,M,30000,High School,Skilled Manual
14077,,Bryan,Townsend,S,M,30000,High School,Skilled Manual
14078,,Ryan,Alexander,M,M,40000,High School,Skilled Manual
14079,,Lauren,Price,S,F,40000,High School,Skilled Manual
14080,,Cynthia,Srini,S,F,40000,High School,Skilled Manual
14081,,Nicole,Butler,M,F,30000,High School,Skilled Manual
14082,,Johnny,Jai,S,M,30000,High School,Skilled Manual
14083,,Nathan,Lopez,M,M,30000,High School,Skilled Manual
14084,,Robert,Lal,S,M,30000,High School,Skilled Manual
14085,,Nathan,Garcia,M,M,30000,High School,Skilled Manual
14086,,Maurice,Chander,M,M,10000,High School,Skilled Manual
14087,,Harold,Garcia,S,M,40000,Bachelors,Management
14088,,Alexandra,Lopez,S,F,30000,Partial High School,Clerical
14089,,Kaitlyn,Gray,S,F,40000,High School,Skilled Manual
14090,,Jennifer,Lewis,M,F,30000,Partial High School,Clerical
14091,,Logan,Thomas,S,M,30000,Partial High School,Clerical
14092,,Maurice,Nath,S,M,30000,Partial High School,Clerical
14093,,Jillian,Arthur,S,F,30000,Partial High School,Clerical
14094,,Amanda,Russell,S,F,40000,High School,Skilled Manual
14095,,Paige,Griffin,M,F,40000,High School,Skilled Manual
14096,,Samuel,Green,S,M,30000,Partial High School,Clerical
14097,,Johnathan,Srini,M,M,40000,High School,Skilled Manual
14098,,Allison,Lopez,M,F,40000,High School,Skilled Manual
14099,,Rafael,Lin,M,M,40000,Bachelors,Management
14100,,Alisha,Xu,M,F,40000,Bachelors,Management
14101,,Franklin,Lal,M,M,40000,Bachelors,Management
14102,,Lisa,Huang,S,F,60000,Graduate Degree,Management
14103,,Monique,Blanco,S,F,40000,Bachelors,Management
14104,,Sydney,James,S,F,40000,Partial College,Skilled Manual
14105,,Jackson,Zhang,S,M,40000,Partial College,Skilled Manual
14106,,Melissa,Hughes,S,F,40000,Partial College,Skilled Manual
14107,,Alexandra,Garcia,S,F,40000,High School,Skilled Manual
14108,,Thomas,Yang,S,M,40000,High School,Skilled Manual
14109,,Aidan,Gonzales,M,M,30000,Partial College,Skilled Manual
14110,,Dakota,Simmons,S,M,60000,Partial College,Skilled Manual
14111,,Michael,Anderson,S,M,70000,Partial College,Skilled Manual
14112,,Charles,Sanchez,S,M,70000,Partial College,Skilled Manual
14113,,Natalie,Lopez,S,F,70000,Partial College,Skilled Manual
14114,,Chloe,Martin,M,F,70000,Partial College,Skilled Manual
14115,,Samantha,Gonzales,S,F,80000,Bachelors,Management
14116,,Brianna,Torres,S,F,80000,Bachelors,Management
14117,,Emma,Cook,S,F,80000,Bachelors,Management
14118,,Elizabeth,Ross,S,F,100000,Bachelors,Management
14119,,Paige,Cooper,S,F,110000,Graduate Degree,Management
14120,,Gabrielle,Cooper,M,F,120000,Bachelors,Management
14121,,Devon,Goel,S,M,130000,Graduate Degree,Management
14122,,Kaitlyn,Miller,M,F,80000,Bachelors,Management
14123,,Erick,Mehta,M,M,10000,Partial College,Manual
14124,,Justin,Li,M,M,10000,Partial College,Manual
14125,,Shane,Gonzalez,S,M,10000,Partial College,Manual
14126,,Andy,Dominguez,M,M,10000,Partial College,Manual
14127,,Lacey,Zhang,M,F,10000,High School,Manual
14128,,Ian,Harris,S,M,10000,High School,Manual
14129,,Monica,Martinez,M,F,20000,Bachelors,Clerical
14130,,Rebekah,Serrano,M,F,20000,Bachelors,Clerical
14131,,Javier,Navarro,M,M,20000,Bachelors,Clerical
14132,,Brandon,Ross,S,M,10000,High School,Manual
14133,,Ricardo,Kumar,S,M,20000,Bachelors,Clerical
14134,,Cassandra,Fernandez,S,F,20000,Partial College,Manual
14135,,Clayton,Xie,M,M,20000,Partial College,Manual
14136,,Louis,She,M,M,20000,Partial College,Manual
14137,,Joy,Ruiz,M,F,20000,Partial College,Manual
14138,,Vincent,He,S,M,20000,Partial College,Manual
14139,,Meredith,Sai,M,F,30000,Graduate Degree,Clerical
14140,,Meagan,Sai,M,F,30000,Graduate Degree,Clerical
14141,,Ana,Bryant,S,F,10000,High School,Manual
14142,,Damien,Zheng,M,M,10000,High School,Manual
14143,,Jill,Sandoval,S,F,20000,Partial College,Manual
14144,,Lee,Gutierrez,M,M,10000,High School,Manual
14145,,Jessie,Ye,S,M,10000,High School,Manual
14146,,Toni,Sara,M,F,20000,Partial College,Manual
14147,,Marcus,Rivera,M,M,30000,Graduate Degree,Clerical
14148,,Shaun,Sharma,M,M,30000,Graduate Degree,Clerical
14149,,Donald,Srini,M,M,30000,Bachelors,Clerical
14150,,Billy,Munoz,M,M,30000,Bachelors,Clerical
14151,,Marie,Martin,S,F,10000,High School,Manual
14152,,Luke,Turner,S,M,20000,Partial College,Manual
14153,,Dylan,Lewis,S,M,20000,Partial College,Manual
14154,,Willie,Gao,M,M,30000,Bachelors,Clerical
14155,,Olivia,Morris,M,F,40000,Graduate Degree,Clerical
14156,,Preston,Gonzalez,S,M,20000,Partial College,Manual
14157,,Willie,Xu,S,M,30000,Bachelors,Clerical
14158,,Craig,Moreno,S,M,40000,Graduate Degree,Clerical
14159,,Jay,Malhotra,S,M,40000,Graduate Degree,Clerical
14160,,Brittney,Hu,M,F,40000,Graduate Degree,Clerical
14161,,Claudia,Li,S,F,40000,Graduate Degree,Clerical
14162,,Brett,Garcia,M,M,40000,Graduate Degree,Clerical
14163,,Ebony,Garcia,M,F,40000,Graduate Degree,Clerical
14164,,Kari,Smith,S,F,50000,Graduate Degree,Skilled Manual
14165,,Natalie,Gray,S,F,50000,Graduate Degree,Skilled Manual
14166,,Elizabeth,Jenkins,M,F,10000,Bachelors,Clerical
14167,,Pamela,Subram,S,F,10000,Partial College,Manual
14168,,Edwin,Guo,M,M,20000,Partial College,Manual
14169,,Carmen,Martinez,S,F,10000,High School,Manual
14170,,Rebekah,Moreno,S,F,10000,High School,Manual
14171,,Michele,Lal,S,F,90000,Partial College,Professional
14172,,Carla,Garcia,S,F,130000,Bachelors,Management
14173,,Tonya,Shan,M,F,70000,High School,Professional
14174,,Alberto,Diaz,M,M,70000,High School,Professional
14175,,Cynthia,Mehta,M,F,110000,Bachelors,Management
14176,,Mindy,Rai,M,F,80000,Partial College,Professional
14177,,Kenneth,Nara,M,M,80000,Partial College,Professional
14178,,Katie,Raje,S,F,90000,Partial College,Professional
14179,,Claudia,Xu,S,F,100000,Bachelors,Management
14180,,Henry,Patel,M,M,100000,Bachelors,Management
14181,,Adriana,Chandra,M,F,100000,Bachelors,Management
14182,,Steve,Lin,M,M,110000,Partial College,Professional
14183,,Robyn,Carlson,S,F,130000,Partial College,Professional
14184,,Caleb,Jenkins,M,M,170000,Bachelors,Management
14185,,Frank,Vazquez,S,M,80000,Partial College,Professional
14186,,Katrina,Tang,M,F,80000,Partial College,Professional
14187,,Eugene,Lu,M,M,100000,Partial College,Professional
14188,,Meagan,Sanchez,M,F,80000,High School,Professional
14189,,Krista,Martin,M,F,90000,High School,Professional
14190,,Candace,Patel,M,F,90000,High School,Professional
14191,,Derrick,Martin,M,M,160000,Partial College,Professional
14192,,Ronald,Kapoor,M,M,90000,High School,Management
14193,,Pamela,Vance,S,F,100000,Partial College,Management
14194,,Cassie,Rai,M,F,120000,Partial College,Management
14195,,Clinton,Blanco,S,M,130000,High School,Management
14196,,Felicia,Dominguez,M,F,160000,Partial College,Management
14197,,Frank,Gill,M,M,100000,Partial College,Management
14198,,Daisy,Romero,M,F,110000,High School,Management
14199,,Samuel,Anderson,M,M,130000,High School,Management
14200,,Colleen,Goel,M,F,70000,Partial High School,Skilled Manual
14201,,Marie,Serrano,M,F,80000,High School,Management
14202,,Clayton,Zeng,S,M,90000,Partial High School,Skilled Manual
